record type,booking id,service type,type,trip id,block number,direction num,direction name,route id,route variant,distance,comment id,field13,field14,field15,field16,field17,field18,field19,field20,field21,field22,field23
20,57,2,0,357855965,222,1,inbound,212,D,635.6,,6692,82320,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,333.0,,2704,82860,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,291.9,,2681,83280,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,329.1,,2671,83640,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,195.5,,6031,84120,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,480.8,,6868,84720,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,302.8,,6083,85320,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,251.9,,6534,85860,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,317.3,,6544,86220,,,,,,,,,
20,57,2,0,357855965,222,1,inbound,212,D,286.2,,6545,86580,,,,,,,,,
11,57,2,0,357855925,222,0,outbound,212,A,2162.,,212,87660,91200,SN19,SN19,,0111100,212,0,0,357855925
20,57,2,0,357855925,222,0,outbound,212,A,0.0,,6545,87660,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,383.8,,6471,88020,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,256.3,,5448,88500,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,573.8,,6543,89040,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,195.5,,6031,89640,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,203.3,,2670,90120,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,271.5,,2680,90420,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,190.4,,2705,90720,,,,,,,,,
20,57,2,0,357855925,222,0,outbound,212,A,88.1,,6661,91200,,,,,,,,,
11,57,2,4,2008026725,222,,,,,0.0,,,91200,92640,SN19,SN19,,0111100,,0,0,2008026725
11,57,2,3,1155410625,222,,,,,0.0,,,18540,19980,SN19,SN19,,0111100,,0,0,1155410625
11,57,2,0,357855997,222,1,inbound,212,C,3328.,,212,19980,24900,SN19,SN19,,0111100,212,0,0,357855997
20,57,2,0,357855997,222,1,inbound,212,C,0.0,,6661,19980,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,315.4,,6252,20340,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,510.5,,6692,20460,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,333.0,,2704,21000,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,291.9,,2681,21480,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,329.1,,2671,21900,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,195.5,,6031,22440,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,480.8,,6868,23160,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,302.8,,6083,23820,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,251.9,,6534,24480,,,,,,,,,
20,57,2,0,357855997,222,1,inbound,212,C,317.3,,6544,24900,,,,,,,,,
11,57,2,0,357855955,222,0,outbound,212,-,2846.,,212,25860,31440,SN19,SN19,,0111100,212,0,0,357855955
20,57,2,0,357855955,222,0,outbound,212,-,0.0,,6544,25860,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,286.2,,6545,26280,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,383.8,,6471,26820,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,256.3,,5448,27420,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,573.8,,6543,28080,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,195.5,,6031,28860,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,203.3,,2670,29520,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,271.5,,2680,29940,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,190.4,,2705,30360,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,207.6,,6661,31020,,,,,,,,,
20,57,2,0,357855955,222,0,outbound,212,-,278.1,,6252,31440,,,,,,,,,
11,57,2,0,357855990,222,1,inbound,212,B,3137.,,212,32520,37440,SN19,SN19,,0111100,212,0,0,357855990
20,57,2,0,357855990,222,1,inbound,212,B,0.0,,6252,32520,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,635.6,,6692,32640,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,333.0,,2704,33240,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,291.9,,2681,33780,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,329.1,,2671,34260,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,195.5,,6031,34860,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,480.8,,6868,35580,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,302.8,,6083,36300,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,251.9,,6534,37020,,,,,,,,,
20,57,2,0,357855990,222,1,inbound,212,B,317.3,,6544,37440,,,,,,,,,
11,57,2,0,357855948,222,0,outbound,212,-,2846.,,212,38460,44040,SN19,SN19,,0111100,212,0,0,357855948
20,57,2,0,357855948,222,0,outbound,212,-,0.0,,6544,38460,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,286.2,,6545,38880,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,383.8,,6471,39420,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,256.3,,5448,40020,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,573.8,,6543,40680,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,195.5,,6031,41460,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,203.3,,2670,42120,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,271.5,,2680,42540,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,190.4,,2705,42960,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,207.6,,6661,43620,,,,,,,,,
20,57,2,0,357855948,222,0,outbound,212,-,278.1,,6252,44040,,,,,,,,,
11,57,2,0,357855983,222,1,inbound,212,B,3137.,,212,45060,49980,SN19,SN19,,0111100,212,0,0,357855983
20,57,2,0,357855983,222,1,inbound,212,B,0.0,,6252,45060,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,635.6,,6692,45180,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,333.0,,2704,45780,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,291.9,,2681,46320,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,329.1,,2671,46800,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,195.5,,6031,47400,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,480.8,,6868,48120,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,302.8,,6083,48840,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,251.9,,6534,49560,,,,,,,,,
20,57,2,0,357855983,222,1,inbound,212,B,317.3,,6544,49980,,,,,,,,,
11,57,2,0,357855941,222,0,outbound,212,-,2846.,,212,50700,56640,SN19,SN19,,0111100,212,0,0,357855941
20,57,2,0,357855941,222,0,outbound,212,-,0.0,,6544,50700,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,286.2,,6545,51180,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,383.8,,6471,51720,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,256.3,,5448,52380,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,573.8,,6543,53100,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,195.5,,6031,53880,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,203.3,,2670,54600,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,271.5,,2680,55080,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,190.4,,2705,55560,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,207.6,,6661,56220,,,,,,,,,
20,57,2,0,357855941,222,0,outbound,212,-,278.1,,6252,56640,,,,,,,,,
11,57,2,2,1515991691,,,,,,0.0,,,48900,50340,,,,0111100,,0,0,1515991691
11,57,2,0,357861286,249,0,outbound,221,A,7197.,,221,50340,57960,SN19,SN19,,0111100,221,0,0,357861286
20,57,2,0,357861286,249,0,outbound,221,A,0.0,,7063,50340,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,243.7,,7074,50940,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,228.7,,7078,51240,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,305.3,,7085,51660,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,402.5,,7089,52080,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,157.3,,5235,52680,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,356.5,,7164,53340,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,328.0,,6653,53820,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,514.1,,6654,54300,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,265.1,,7183,54960,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,316.2,,7195,55560,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,344.1,,5854,56040,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,299.9,,6250,56520,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,2555.,,242,57000,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,300.5,,339,57600,,,,,,,,,
20,57,2,0,357861286,249,0,outbound,221,A,580.0,,2893,57960,,,,,,,,,
11,57,2,0,357861310,249,1,inbound,221,B,7500.,,221,59520,67440,SN19,SN19,,0111100,221,0,0,357861310
20,57,2,0,357861310,249,1,inbound,221,B,0.0,,2893,59520,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,232.2,,1915,59880,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,2831.,,242,60480,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,299.9,,6250,61020,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,484.3,,1137,61680,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,376.4,,7197,62040,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,383.6,,7203,62700,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,247.1,,7214,63420,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,279.3,,4483,63960,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,264.0,,7169,64440,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,253.5,,6370,65100,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,231.2,,7045,65640,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,421.8,,7051,66060,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,227.2,,7059,66480,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,725.2,,7063,66900,,,,,,,,,
20,57,2,0,357861310,249,1,inbound,221,B,243.7,,7074,67440,,,,,,,,,
11,57,2,0,357861291,249,0,outbound,221,C,6953.,,221,68760,74940,SN19,SN19,,0111100,221,0,0,357861291
20,57,2,0,357861291,249,0,outbound,221,C,0.0,,7074,68760,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,228.7,,7078,69000,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,305.3,,7085,69360,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,402.5,,7089,69720,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,157.3,,5235,70260,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,356.5,,7164,70860,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,328.0,,6653,71280,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,514.1,,6654,71700,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,265.1,,7183,72300,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,316.2,,7195,72840,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,344.1,,5854,73200,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,299.9,,6250,73620,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,2555.,,242,74100,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,300.5,,339,74640,,,,,,,,,
20,57,2,0,357861291,249,0,outbound,221,C,580.0,,2893,74940,,,,,,,,,
11,57,2,0,357861315,249,1,inbound,221,B,7500.,,221,75840,82560,SN19,SN19,,0111100,221,0,0,357861315
20,57,2,0,357861315,249,1,inbound,221,B,0.0,,2893,75840,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,232.2,,1915,76140,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,2831.,,242,76680,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,299.9,,6250,77220,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,484.3,,1137,77820,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,376.4,,7197,78120,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,383.6,,7203,78660,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,247.1,,7214,79260,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,279.3,,4483,79740,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,264.0,,7169,80160,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,253.5,,6370,80700,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,231.2,,7045,81180,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,421.8,,7051,81480,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,227.2,,7059,81780,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,725.2,,7063,82080,,,,,,,,,
20,57,2,0,357861315,249,1,inbound,221,B,243.7,,7074,82560,,,,,,,,,
11,57,2,0,357861295,249,0,outbound,221,F,3217.,,221,83040,86940,SN19,SN19,,0111100,221,0,0,357861295
20,57,2,0,357861295,249,0,outbound,221,F,0.0,,7074,83040,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,228.7,,7078,83280,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,305.3,,7085,83580,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,402.5,,7089,83880,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,157.3,,5235,84360,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,356.5,,7164,84900,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,328.0,,6653,85260,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,514.1,,6654,85620,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,265.1,,7183,86160,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,316.2,,7195,86640,,,,,,,,,
20,57,2,0,357861295,249,0,outbound,221,F,344.1,,5854,86940,,,,,,,,,
11,57,2,4,999622283,249,,,,,0.0,,,86940,88680,SN19,SN19,,0111100,,0,0,999622283
11,57,2,3,1170799801,249,,,,,0.0,,,15060,16020,SN19,SN19,,0111100,,0,0,1170799801
11,57,2,0,357861276,249,0,outbound,221,B,7454.,,221,16020,22680,SN19,SN19,,0111100,221,0,0,357861276
20,57,2,0,357861276,249,0,outbound,221,B,0.0,,7063,16020,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,243.7,,7074,16500,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,228.7,,7078,16740,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,305.3,,7085,17040,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,402.5,,7089,17340,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,157.3,,5235,17820,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,356.5,,7164,18360,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,328.0,,6653,18780,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,514.1,,6654,19200,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,265.1,,7183,19740,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,316.2,,7195,20280,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,344.1,,5854,20640,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,299.9,,6250,21060,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,2555.,,242,21540,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,300.5,,339,22080,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,610.1,,2893,22380,,,,,,,,,
20,57,2,0,357861276,249,0,outbound,221,B,227.0,,1915,22680,,,,,,,,,
11,57,2,1,1543525256,249,,,,,0.0,,,22680,22680,SN19,SN19,,0111100,,0,0,1543525256
11,57,2,0,357861300,249,1,inbound,221,C,7855.,,221,23940,31200,SN19,SN19,,0111100,221,0,0,357861300
20,57,2,0,357861300,249,1,inbound,221,C,0.0,,339,23940,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,610.1,,2893,24240,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,232.2,,1915,24540,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,2831.,,242,25080,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,299.9,,6250,25620,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,484.3,,1137,26220,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,376.4,,7197,26580,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,383.6,,7203,27240,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,247.1,,7214,27900,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,279.3,,4483,28440,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,264.0,,7169,28920,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,253.5,,6370,29580,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,231.2,,7045,30120,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,421.8,,7051,30480,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,227.2,,7059,30840,,,,,,,,,
20,57,2,0,357861300,249,1,inbound,221,C,713.9,,7063,31200,,,,,,,,,
11,57,2,0,357861281,249,0,outbound,221,A,7197.,,221,32820,40380,SN19,SN19,,0111100,221,0,0,357861281
20,57,2,0,357861281,249,0,outbound,221,A,0.0,,7063,32820,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,243.7,,7074,33420,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,228.7,,7078,33720,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,305.3,,7085,34140,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,402.5,,7089,34560,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,157.3,,5235,35160,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,356.5,,7164,35820,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,328.0,,6653,36300,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,514.1,,6654,36780,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,265.1,,7183,37440,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,316.2,,7195,38040,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,344.1,,5854,38520,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,299.9,,6250,39000,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,2555.,,242,39480,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,300.5,,339,40020,,,,,,,,,
20,57,2,0,357861281,249,0,outbound,221,A,580.0,,2893,40380,,,,,,,,,
11,57,2,0,357861305,249,1,inbound,221,A,7245.,,221,41640,48900,SN19,SN19,,0111100,221,0,0,357861305
20,57,2,0,357861305,249,1,inbound,221,A,0.0,,2893,41640,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,232.2,,1915,42000,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,2831.,,242,42540,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,299.9,,6250,43080,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,484.3,,1137,43680,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,376.4,,7197,44040,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,383.6,,7203,44700,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,247.1,,7214,45420,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,279.3,,4483,45960,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,264.0,,7169,46440,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,253.5,,6370,47100,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,231.2,,7045,47640,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,421.8,,7051,48060,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,227.2,,7059,48480,,,,,,,,,
20,57,2,0,357861305,249,1,inbound,221,A,713.9,,7063,48900,,,,,,,,,
11,57,2,0,357853748,152,1,inbound,202,-,2388.,,202,54600,60060,SN19,SN19,,0111100,202,0,0,357853748
20,57,2,0,357853748,152,1,inbound,202,-,0.0,,1078,54600,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,219.7,,965,55200,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,266.5,,975,55920,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,271.6,,962,56760,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,197.8,,971,57180,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,276.6,,958,57840,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,222.7,,934,58560,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,291.2,,989,59100,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,483.9,,5740,59580,,,,,,,,,
20,57,2,0,357853748,152,1,inbound,202,-,158.7,,5730,60060,,,,,,,,,
11,57,2,0,357853658,152,0,outbound,202,B,3399.,,202,61140,65940,SN19,SN19,,0111100,202,0,0,357853658
20,57,2,0,357853658,152,0,outbound,202,B,0.0,,5730,61140,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,282.4,,3867,61620,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,360.3,,978,62160,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,235.6,,933,62760,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,994.7,,957,63540,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,222.1,,970,63960,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,293.6,,961,64440,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,261.9,,974,65100,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,324.3,,292,65760,,,,,,,,,
20,57,2,0,357853658,152,0,outbound,202,B,424.5,,1078,65940,,,,,,,,,
11,57,2,0,357853735,152,1,inbound,202,-,2388.,,202,67080,71700,SN19,SN19,,0111100,202,0,0,357853735
20,57,2,0,357853735,152,1,inbound,202,-,0.0,,1078,67080,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,219.7,,965,67560,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,266.5,,975,68100,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,271.6,,962,68820,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,197.8,,971,69180,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,276.6,,958,69720,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,222.7,,934,70380,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,291.2,,989,70860,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,483.9,,5740,71280,,,,,,,,,
20,57,2,0,357853735,152,1,inbound,202,-,158.7,,5730,71700,,,,,,,,,
11,57,2,0,357853647,152,0,outbound,202,B,3399.,,202,72780,76860,SN19,SN19,,0111100,202,0,0,357853647
20,57,2,0,357853647,152,0,outbound,202,B,0.0,,5730,72780,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,282.4,,3867,73200,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,360.3,,978,73680,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,235.6,,933,74160,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,994.7,,957,74880,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,222.1,,970,75240,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,293.6,,961,75660,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,261.9,,974,76200,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,324.3,,292,76740,,,,,,,,,
20,57,2,0,357853647,152,0,outbound,202,B,424.5,,1078,76860,,,,,,,,,
11,57,2,0,357853726,152,1,inbound,202,-,2388.,,202,77880,82260,SN19,SN19,,0111100,202,0,0,357853726
20,57,2,0,357853726,152,1,inbound,202,-,0.0,,1078,77880,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,219.7,,965,78360,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,266.5,,975,78900,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,271.6,,962,79500,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,197.8,,971,79860,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,276.6,,958,80340,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,222.7,,934,80940,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,291.2,,989,81420,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,483.9,,5740,81840,,,,,,,,,
20,57,2,0,357853726,152,1,inbound,202,-,158.7,,5730,82260,,,,,,,,,
11,57,2,0,357853638,152,0,outbound,202,B,3399.,,202,83700,87540,SN19,SN19,,0111100,202,0,0,357853638
20,57,2,0,357853638,152,0,outbound,202,B,0.0,,5730,83700,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,282.4,,3867,84120,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,360.3,,978,84540,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,235.6,,933,84960,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,994.7,,957,85680,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,222.1,,970,86040,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,293.6,,961,86460,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,261.9,,974,86940,,,,,,,,,
20,57,2,0,357853638,152,0,outbound,202,B,324.3,,292,87420,,,,,,,,,
