record type,booking id,service type,division name,run id,run pieces,run name,block number,piece number,start place,end place,sign on time of piece,start time of piece,end time of piece,clear time of piece,special trip option id,op days
51,1,3,,2673,,,250408,1,SN1862,SN19,713,713,1133,1133,,
50,1,3,,2674,1,2674,,,,,,,,,,
51,1,3,,2674,,,250303,1,SN1136,SN19,861,861,1421,1421,,
50,1,3,,2675,1,2675,,,,,,,,,,
51,1,3,,2675,,,220202,1,SN5730,SN19,1004,1004,1532,1532,,
50,1,3,,2676,1,2676,,,,,,,,,,
51,1,3,,2676,,,220202,1,SN19,SN5730,100,100,777,777,,
50,1,3,,2677,1,2677,,,,,,,,,,
51,1,3,,2677,,,220109,1,SN1819,SN19,777,777,1171,1171,,
50,1,3,,2678,1,2678,,,,,,,,,,
51,1,3,,2678,,,220109,1,SN19,SN1819,314,314,760,760,,
50,1,3,,2679,1,2679,,,,,,,,,,
51,1,3,,2679,,,210319,1,SN7103,SN19,751,751,1179,1179,,
50,1,3,,2680,1,2680,,,,,,,,,,
51,1,3,,2680,,,250304,1,SN19,SN20016,229,229,692,692,,
50,1,3,,2681,1,2681,,,,,,,,,,
51,1,3,,2681,,,220112,1,SN19,SN6689,339,339,908,908,,
50,1,3,,2682,2,2682,,,,,,,,,,
51,1,3,,2682,,,220112,1,SN6689,SN19,921,921,1213,1213,,
51,1,3,,2682,,,220103,2,SN6689,SN19,1380,1380,1519,1519,,
50,1,3,,2683,1,2683,,,,,,,,,,
51,1,3,,2683,,,220211,1,SN19,SN5730,367,367,837,837,,
50,1,3,,2684,1,2684,,,,,,,,,,
51,1,3,,2684,,,220211,1,SN5730,SN5730,853,853,1407,1407,,
50,1,3,,2685,1,2685,,,,,,,,,,
51,1,3,,2685,,,220203,1,SN5730,SN19,630,630,1133,1133,,
50,1,3,,2686,1,2686,,,,,,,,,,
51,1,3,,2686,,,220108,1,SN19,SN5745,329,329,968,968,,
50,1,3,,2688,1,2688,,,,,,,,,,
51,1,3,,2688,,,222101,1,SN7063,SN19,839,839,1478,1478,,
50,1,3,,2689,1,2689,,,,,,,,,,
51,1,3,,2689,,,210318,1,SN19,SN7103,265,265,836,836,,
50,1,3,,2690,2,2690,,,,,,,,,,
51,1,3,,2690,,,210318,1,SN7103,SN19,848,848,1185,1185,,
51,1,3,,2690,,,210313,2,SN7103,SN19,1283,1283,1521,1521,,
50,1,3,,2691,1,2691,,,,,,,,,,
51,1,3,,2691,,,212201,1,SN19,SN6552,260,260,837,837,,
50,1,3,,2693,1,2693,,,,,,,,,,
51,1,3,,2693,,,210403,1,SN6042,SN19,730,730,1263,1263,,
50,1,3,,2694,1,2694,,,,,,,,,,
51,1,3,,2694,,,250303,1,SN19,SN1136,196,196,847,847,,
50,1,3,,2695,1,2695,,,,,,,,,,
51,1,3,,2695,,,220113,1,SN19,SN1819,371,371,1018,1018,,
50,1,3,,2697,1,2697,,,,,,,,,,
51,1,3,,2697,,,220113,1,SN1819,SN19,1032,1032,1596,1596,,
50,1,3,,2698,1,2698,,,,,,,,,,
51,1,3,,2698,,,220210,1,SN5730,SN19,928,928,1482,1482,,
50,1,3,,2699,1,2699,,,,,,,,,,
51,1,3,,2699,,,211705,1,SN19,SN6552,361,361,885,885,,
50,1,3,,2700,1,2700,,,,,,,,,,
51,1,3,,2700,,,220210,1,SN19,SN5730,343,343,915,915,,
50,1,3,,2702,1,2702,,,,,,,,,,
51,1,3,,2702,,,221704,1,SN19,SN6552,299,299,945,945,,
50,1,3,,2703,1,2703,,,,,,,,,,
51,1,3,,2703,,,221206,1,SN6252,SN19,956,956,1544,1544,,
50,1,3,,2704,1,2704,,,,,,,,,,
51,1,3,,2704,,,221206,1,SN19,SN6252,309,309,944,944,,
50,1,3,,2705,1,2705,,,,,,,,,,
51,1,3,,2705,,,221702,1,SN19,SN6552,277,277,884,884,,
50,1,3,,2706,1,2706,,,,,,,,,,
51,1,3,,2706,,,221702,1,SN6040,SN19,898,898,1475,1475,,
50,1,3,,2707,1,2707,,,,,,,,,,
51,1,3,,2707,,,221204,1,SN19,SN6544,282,282,893,893,,
50,1,3,,2708,1,2708,,,,,,,,,,
51,1,3,,2708,,,250314,1,SN19,SN19,594,594,1145,1145,,
50,1,3,,2709,1,2709,,,,,,,,,,
51,1,3,,2709,,,220204,1,SN19,SN5730,160,160,661,661,,
50,1,3,,2710,1,2710,,,,,,,,,,
51,1,3,,2710,,,210903,1,SN6043,SN19,693,693,1120,1120,,
50,1,3,,2711,1,2711,,,,,,,,,,
51,1,3,,2711,,,211902,1,SN19,SN6240,271,271,755,755,,
50,1,3,,2712,1,2712,,,,,,,,,,
51,1,3,,2712,,,211902,1,SN6240,SN19,772,772,1228,1228,,
50,1,3,,2713,1,2713,,,,,,,,,,
51,1,3,,2713,,,220206,1,SN5730,SN19,1152,1152,1642,1642,,
50,1,3,,2714,1,2714,,,,,,,,,,
51,1,3,,2714,,,220206,1,SN19,SN5730,271,271,732,732,,
50,1,3,,2715,1,2715,,,,,,,,,,
51,1,3,,2715,,,220206,1,SN5730,SN5730,748,748,1133,1133,,
50,1,3,,2716,1,2716,,,,,,,,,,
51,1,3,,2716,,,222102,1,SN7063,SN7074,664,664,1234,1234,,
50,1,3,,2718,1,2718,,,,,,,,,,
51,1,3,,2718,,,211704,1,SN6040,SN19,988,988,1594,1594,,
50,1,3,,2719,1,2719,,,,,,,,,,
51,1,3,,2719,,,211704,1,SN19,SN6552,302,302,973,973,,
50,1,3,,2720,1,2720,,,,,,,,,,
51,1,3,,2720,,,221703,1,SN6042,SN6552,880,880,1303,1303,,
50,1,3,,2721,1,2721,,,,,,,,,,
51,1,3,,2721,,,220208,1,SN19,SN1078,326,326,888,888,,
50,1,3,,2722,1,2722,,,,,,,,,,
51,1,3,,2722,,,220208,1,SN1078,SN19,910,910,1556,1556,,
50,1,3,,2723,1,2723,,,,,,,,,,
51,1,3,,2723,,,220103,1,SN19,SN5745,104,104,759,759,,
50,1,3,,2801,1,2801,,,,,,,,,,
51,1,3,,2801,,,230105,1,SN19,SN6028,182,182,811,811,,
50,1,3,,2802,1,2802,,,,,,,,,,
51,1,3,,2802,,,230106,1,SN19,SN6028,209,209,761,761,,
50,1,3,,2803,1,2803,,,,,,,,,,
51,1,3,,2803,,,230109,1,SN19,SN6028,401,401,987,987,,
50,1,3,,2804,1,2804,,,,,,,,,,
51,1,3,,2804,,,230123,1,SN19,SN6028,428,428,1035,1035,,
50,1,3,,2805,1,2805,,,,,,,,,,
51,1,3,,2805,,,230121,1,SN19,SN6028,517,517,979,979,,
50,1,3,,2806,1,2806,,,,,,,,,,
51,1,3,,2806,,,230112,1,SN19,SN6028,555,555,1126,1126,,
50,1,3,,2807,1,2807,,,,,,,,,,
51,1,3,,2807,,,230122,1,SN19,SN6028,554,554,1184,1184,,
50,1,3,,2808,1,2808,,,,,,,,,,
51,1,3,,2808,,,230122,1,SN6039,SN19,1203,1203,1638,1638,,
50,1,3,,2809,1,2809,,,,,,,,,,
51,1,3,,2809,,,230105,1,SN6039,SN19,824,824,1462,1462,,
50,1,3,,2810,1,2810,,,,,,,,,,
51,1,3,,2810,,,230111,1,SN19,SN19,542,542,1104,1104,,
50,1,3,,2811,1,2811,,,,,,,,,,
51,1,3,,2811,,,230110,1,SN6039,SN19,920,920,1547,1547,,
50,1,3,,2812,1,2812,,,,,,,,,,
51,1,3,,2812,,,240102,1,SN19,SN19,701,701,1209,1209,,
50,1,3,,2813,1,2813,,,,,,,,,,
51,1,3,,2813,,,230113,1,SN6039,SN19,864,864,1501,1501,,
50,1,3,,2814,1,2814,,,,,,,,,,
51,1,3,,2814,,,230107,1,SN6039,SN19,1124,1124,1648,1648,,
50,1,3,,2815,2,2815,,,,,,,,,,
51,1,3,,2815,,,230107,1,SN6039,SN6028,960,960,1109,1109,,
51,1,3,,2815,,,230124,2,SN19,SN19,1253,1253,1628,1628,,
50,1,3,,2816,1,2816,,,,,,,,,,
51,1,3,,2816,,,230108,1,SN6039,SN19,1233,1233,1658,1658,,
50,1,3,,2817,2,2817,,,,,,,,,,
51,1,3,,2817,,,230108,1,SN6039,SN6028,904,904,1214,1214,,
51,1,3,,2817,,,230119,2,SN6039,SN19,1343,1343,1619,1619,,
50,1,3,,2818,1,2818,,,,,,,,,,
51,1,3,,2818,,,230108,1,SN19,SN6028,364,364,891,891,,
50,1,3,,2819,1,2819,,,,,,,,,,
51,1,3,,2819,,,230112,1,SN6039,SN19,1143,1143,1589,1589,,
50,1,3,,2820,1,2820,,,,,,,,,,
51,1,3,,2820,,,230120,1,SN6039,SN19,1074,1074,1485,1485,,
50,1,3,,2821,2,2821,,,,,,,,,,
51,1,3,,2821,,,230120,1,SN19,SN6028,742,742,1061,1061,,
51,1,3,,2821,,,230118,2,SN6039,SN19,1213,1213,1458,1458,,
50,1,3,,2822,1,2822,,,,,,,,,,
51,1,3,,2822,,,230107,1,SN19,SN6028,359,359,947,947,,
50,1,3,,2823,1,2823,,,,,,,,,,
51,1,3,,2823,,,230109,1,SN6039,SN19,1000,1000,1605,1605,,
50,1,3,,2824,1,2824,,,,,,,,,,
51,1,3,,2824,,,230115,1,SN19,SN19,635,635,1144,1144,,
50,1,3,,2825,1,2825,,,,,,,,,,
51,1,3,,2825,,,230121,1,SN6039,SN19,992,992,1543,1543,,
50,1,3,,2826,1,2826,,,,,,,,,,
51,1,3,,2826,,,230114,1,SN19,SN19,598,598,1254,1254,,
50,1,3,,2827,1,2827,,,,,,,,,,
51,1,3,,2827,,,230117,1,SN19,SN6028,708,708,1117,1117,,
50,1,3,,2828,1,2828,,,,,,,,,,
51,1,3,,2828,,,230117,1,SN6039,SN19,1134,1134,1525,1525,,
50,1,3,,2829,1,2829,,,,,,,,,,
51,1,3,,2829,,,230123,1,SN6039,SN19,1048,1048,1597,1597,,
50,1,3,,2830,2,2830,,,,,,,,,,
51,1,3,,2830,,,230102,1,SN19,SN19,169,169,556,556,,
51,1,3,,2830,,,230116,2,SN19,SN6028,624,624,779,779,,
50,1,3,,2831,1,2831,,,,,,,,,,
51,1,3,,2831,,,230116,1,SN6039,SN19,792,792,1425,1425,,
50,1,3,,2832,1,2832,,,,,,,,,,
51,1,3,,2832,,,230103,1,SN19,SN6028,162,162,612,612,,
50,1,3,,2833,1,2833,,,,,,,,,,
51,1,3,,2833,,,230103,1,SN6039,SN19,625,625,1103,1103,,
50,1,3,,2834,1,2834,,,,,,,,,,
51,1,3,,2834,,,230119,1,SN19,SN6028,748,748,1331,1331,,
50,1,3,,2835,1,2835,,,,,,,,,,
51,1,3,,2835,,,230118,1,SN19,SN6028,710,710,1194,1194,,
50,1,3,,2836,2,2836,,,,,,,,,,
51,1,3,,2836,,,230101,1,SN19,SN19,149,149,526,526,,
51,1,3,,2836,,,230113,2,SN19,SN6028,607,607,851,851,,
50,1,3,,2837,1,2837,,,,,,,,,,
51,1,3,,2837,,,230106,1,SN6039,SN19,776,776,1261,1261,,
50,1,3,,2838,1,2838,,,,,,,,,,
51,1,3,,2838,,,240101,1,SN19,SN19,632,632,1096,1096,,
50,1,3,,2839,2,2839,,,,,,,,,,
51,1,3,,2839,,,230104,1,SN19,SN19,189,189,430,430,,
51,1,3,,2839,,,230110,2,SN19,SN6028,510,510,907,907,,
50,1,3,,1400_0,1,1400_0,,,,,,,,,,
51,1,3,,1400_0,,,210602,1,SN16,SN16,316,316,469,469,,
50,1,3,,1400_1,1,1400_1,,,,,,,,,,
51,1,3,,1400_1,,,210502,1,SN5475,SN20015,618,618,1000,1000,,
50,1,3,,1401_0,1,1401_0,,,,,,,,,,
51,1,3,,1401_0,,,211108,1,SN16,SN16,426,426,542,542,,
50,1,3,,1401_1,1,1401_1,,,,,,,,,,
51,1,3,,1401_1,,,210604,1,SN5475,SN16,675,675,1158,1158,,
50,1,3,,1402_0,1,1402_0,,,,,,,,,,
51,1,3,,1402_0,,,211007,1,SN16,SN655,338,338,434,434,,
50,1,3,,1402_1,1,1402_1,,,,,,,,,,
51,1,3,,1402_1,,,211103,1,SN4229,SN6775,545,545,1030,1030,,
50,1,3,,1403_0,1,1403_0,,,,,,,,,,
51,1,3,,1403_0,,,220312,1,SN16,SN1571,354,354,718,718,,
50,1,3,,1403_1,1,1403_1,,,,,,,,,,
51,1,3,,1403_1,,,221502,1,SN6214,SN16,861,861,1089,1089,,
50,1,3,,1404_0,1,1404_0,,,,,,,,,,
51,1,3,,1404_0,,,212102,1,SN6542,SN6542,840,840,1100,1100,,
50,1,3,,1404_1,1,1404_1,,,,,,,,,,
51,1,3,,1404_1,,,220808,1,SN6144,SN16,1219,1219,1563,1563,,
50,1,3,,1405_0,1,1405_0,,,,,,,,,,
51,1,3,,1405_0,,,211103,1,SN16,SN4229,277,277,535,535,,
50,1,3,,1405_1,1,1405_1,,,,,,,,,,
51,1,3,,1405_1,,,211010,1,SN16,SN655,680,680,1011,1011,,
50,1,3,,1406_0,1,1406_0,,,,,,,,,,
51,1,3,,1406_0,,,211307,1,SN16,SN20016,307,307,575,575,,
50,1,3,,1406_1,1,1406_1,,,,,,,,,,
51,1,3,,1406_1,,,221001,1,SN1496,SN16,719,719,1045,1045,,
50,1,3,,1407_0,1,1407_0,,,,,,,,,,
51,1,3,,1407_0,,,212101,1,SN6542,SN16,899,899,1176,1176,,
50,1,3,,1407_1,1,1407_1,,,,,,,,,,
51,1,3,,1407_1,,,221011,1,SN1496,SN16,1307,1307,1616,1616,,
50,1,3,,1408_0,1,1408_0,,,,,,,,,,
51,1,3,,1408_0,,,221903,1,SN6228,SN16,906,906,1198,1198,,
50,1,3,,1408_1,1,1408_1,,,,,,,,,,
51,1,3,,1408_1,,,210205,1,SN16,SN16,1302,1302,1546,1546,,
50,1,3,,1409_0,1,1409_0,,,,,,,,,,
51,1,3,,1409_0,,,220618,1,SN16,SN516,413,413,676,676,,
50,1,3,,1409_1,1,1409_1,,,,,,,,,,
51,1,3,,1409_1,,,211509,1,SN5283,SN16,846,846,1140,1140,,
50,1,3,,1410_0,1,1410_0,,,,,,,,,,
51,1,3,,1410_0,,,210601,1,SN16,SN5475,226,226,544,544,,
50,1,3,,1410_1,1,1410_1,,,,,,,,,,
51,1,3,,1410_1,,,211002,1,SN6377,SN6377,746,746,945,945,,
50,1,3,,1411_0,1,1411_0,,,,,,,,,,
51,1,3,,1411_0,,,220804,1,SN16,SN3419,310,310,763,763,,
50,1,3,,1411_1,1,1411_1,,,,,,,,,,
51,1,3,,1411_1,,,290106,1,SN16,SN16,927,927,1061,1061,,
50,1,3,,1412_0,1,1412_0,,,,,,,,,,
51,1,3,,1412_0,,,220619,1,SN16,SN516,433,433,696,696,,
50,1,3,,1412_1,1,1412_1,,,,,,,,,,
51,1,3,,1412_1,,,211508,1,SN677,SN16,842,842,1152,1152,,
50,1,3,,1413_0,1,1413_0,,,,,,,,,,
51,1,3,,1413_0,,,211506,1,SN677,SN16,882,882,1188,1188,,
50,1,3,,1413_1,1,1413_1,,,,,,,,,,
51,1,3,,1413_1,,,221503,1,SN5474,SN16,1305,1305,1555,1555,,
50,1,3,,1414_0,1,1414_0,,,,,,,,,,
51,1,3,,1414_0,,,212106,1,SN16,SN6542,379,379,861,861,,
50,1,3,,1414_1,1,1414_1,,,,,,,,,,
51,1,3,,1414_1,,,290107,1,SN16,SN16,987,987,1119,1119,,
50,1,3,,1415_0,1,1415_0,,,,,,,,,,
51,1,3,,1415_0,,,211107,1,SN16,SN16,365,365,485,485,,
50,1,3,,1415_1,1,1415_1,,,,,,,,,,
51,1,3,,1415_1,,,210504,1,SN3419,SN16,631,631,1109,1109,,
50,1,3,,1416_0,1,1416_0,,,,,,,,,,
51,1,3,,1416_0,,,221805,1,SN3872,SN16,872,872,1169,1169,,
50,1,3,,1416_1,1,1416_1,,,,,,,,,,
51,1,3,,1416_1,,,210109,1,SN5441,SN16,1286,1286,1558,1558,,
50,1,3,,1417_0,1,1417_0,,,,,,,,,,
51,1,3,,1417_0,,,210504,1,SN16,SN3419,308,308,628,628,,
50,1,3,,1417_1,1,1417_1,,,,,,,,,,
51,1,3,,1417_1,,,212103,1,SN6542,SN6542,722,722,981,981,,
50,1,3,,1418_0,1,1418_0,,,,,,,,,,
51,1,3,,1418_0,,,210607,1,SN16,SN16,371,371,533,533,,
50,1,3,,1418_1,1,1418_1,,,,,,,,,,
51,1,3,,1418_1,,,221010,1,SN1496,SN16,700,700,1117,1117,,
50,1,3,,1419_0,1,1419_0,,,,,,,,,,
51,1,3,,1419_0,,,220301,1,SN3274,SN16,873,873,1178,1178,,
50,1,3,,1419_1,1,1419_1,,,,,,,,,,
51,1,3,,1419_1,,,221506,1,SN16,SN16,1307,1307,1525,1525,,
50,1,3,,1421_0,1,1421_0,,,,,,,,,,
51,1,3,,1421_0,,,221501,1,SN16,SN3419,240,240,313,313,,
50,1,3,,1421_1,1,1421_1,,,,,,,,,,
51,1,3,,1421_1,,,220617,1,SN16,SN516,410,410,939,939,,
50,1,3,,1422_0,1,1422_0,,,,,,,,,,
51,1,3,,1422_0,,,211310,1,SN16,SN20016,441,441,741,741,,
50,1,3,,1422_1,1,1422_1,,,,,,,,,,
51,1,3,,1422_1,,,210606,1,SN6214,SN16,881,881,1155,1155,,
50,1,3,,1424_0,1,1424_0,,,,,,,,,,
51,1,3,,1424_0,,,221010,1,SN16,SN1496,394,394,680,680,,
50,1,3,,1424_1,1,1424_1,,,,,,,,,,
51,1,3,,1424_1,,,220315,1,SN16,SN16,803,803,1092,1092,,
50,1,3,,1425_0,1,1425_0,,,,,,,,,,
51,1,3,,1425_0,,,290101,1,SN16,SN16,288,288,591,591,,
50,1,3,,1425_1,1,1425_1,,,,,,,,,,
51,1,3,,1425_1,,,210103,1,SN677,SN677,734,734,1017,1017,,
50,1,3,,1426_0,1,1426_0,,,,,,,,,,
51,1,3,,1426_0,,,210503,1,SN16,SN3419,256,256,528,528,,
50,1,3,,1426_1,1,1426_1,,,,,,,,,,
51,1,3,,1426_1,,,211510,1,SN16,SN5283,619,619,907,907,,
50,1,3,,1427_0,1,1427_0,,,,,,,,,,
51,1,3,,1427_0,,,211304,1,SN6228,SN20016,564,564,1026,1026,,
50,1,3,,1427_1,1,1427_1,,,,,,,,,,
51,1,3,,1427_1,,,210601,1,SN6214,SN16,1189,1189,1287,1287,,
50,1,3,,1428_0,1,1428_0,,,,,,,,,,
51,1,3,,1428_0,,,211304,1,SN16,SN20016,227,227,546,546,,
50,1,3,,1428_1,1,1428_1,,,,,,,,,,
51,1,3,,1428_1,,,210102,1,SN5441,SN5441,653,653,933,933,,
50,1,3,,1429_0,1,1429_0,,,,,,,,,,
51,1,3,,1429_0,,,210502,1,SN16,SN5475,251,251,604,604,,
50,1,3,,1429_1,1,1429_1,,,,,,,,,,
51,1,3,,1429_1,,,220601,1,SN1496,SN1496,739,739,941,941,,
50,1,3,,1430_0,1,1430_0,,,,,,,,,,
51,1,3,,1430_0,,,211302,1,SN6216,SN16,898,898,1180,1180,,
50,1,3,,1430_1,1,1430_1,,,,,,,,,,
51,1,3,,1430_1,,,220303,1,SN3274,SN16,1298,1298,1546,1546,,
50,1,3,,1431_0,1,1431_0,,,,,,,,,,
51,1,3,,1431_0,,,211302,1,SN16,SN5474,167,167,314,314,,
50,1,3,,1431_1,1,1431_1,,,,,,,,,,
51,1,3,,1431_1,,,211009,1,SN16,SN655,402,402,811,811,,
50,1,3,,1432_0,1,1432_0,,,,,,,,,,
51,1,3,,1432_0,,,220616,1,SN16,SN516,392,392,656,656,,
50,1,3,,1432_1,1,1432_1,,,,,,,,,,
51,1,3,,1432_1,,,220804,1,SN3419,SN16,785,785,1090,1090,,
50,1,3,,1433_0,1,1433_0,,,,,,,,,,
51,1,3,,1433_0,,,210507,1,SN16,SN5474,440,440,821,821,,
50,1,3,,1433_1,1,1433_1,,,,,,,,,,
51,1,3,,1433_1,,,220617,1,SN2182,SN16,955,955,1127,1127,,
50,1,3,,1434_0,1,1434_0,,,,,,,,,,
51,1,3,,1434_0,,,220313,1,SN16,SN1571,374,374,877,877,,
50,1,3,,1434_1,1,1434_1,,,,,,,,,,
51,1,3,,1434_1,,,220615,1,SN503,SN16,1023,1023,1109,1109,,
50,1,3,,2524_0,1,2524_0,,,,,,,,,,
51,1,3,,2524_0,,,211904,1,SN6240,SN19,746,746,1261,1261,,
50,1,3,,2524_1,1,2524_1,,,,,,,,,,
51,1,3,,2524_1,,,210317,1,SN19,SN19,1379,1379,1463,1463,,
50,1,3,,2539_0,1,2539_0,,,,,,,,,,
51,1,3,,2539_0,,,210904,1,SN6043,SN6552,850,850,1261,1261,,
50,1,3,,2539_1,1,2539_1,,,,,,,,,,
51,1,3,,2539_1,,,220116,1,SN19,SN19,1379,1379,1536,1536,,
50,1,3,,2549_0,1,2549_0,,,,,,,,,,
51,1,3,,2549_0,,,220102,1,SN19,SN1862,88,88,431,431,,
50,1,3,,2549_1,1,2549_1,,,,,,,,,,
51,1,3,,2549_1,,,210406,1,SN19,SN6552,532,532,767,767,,
50,1,3,,2567_0,1,2567_0,,,,,,,,,,
51,1,3,,2567_0,,,250401,1,SN19,SN6480,26,26,159,159,,
50,1,3,,2567_1,1,2567_1,,,,,,,,,,
51,1,3,,2567_1,,,210306,1,SN19,SN19,294,294,584,584,,
50,1,3,,2579_0,1,2579_0,,,,,,,,,,
51,1,3,,2579_0,,,210908,1,SN6043,SN6552,894,894,1280,1280,,
50,1,3,,2579_1,1,2579_1,,,,,,,,,,
51,1,3,,2579_1,,,220211,1,SN5730,SN19,1416,1416,1607,1607,,
50,1,3,,2599_0,1,2599_0,,,,,,,,,,
51,1,3,,2599_0,,,210312,1,SN19,SN7103,629,629,816,816,,
50,1,3,,2599_1,1,2599_1,,,,,,,,,,
51,1,3,,2599_1,,,221704,1,SN6029,SN19,958,958,1147,1147,,
50,1,3,,2612_0,1,2612_0,,,,,,,,,,
51,1,3,,2612_0,,,211702,1,SN6038,SN19,794,794,1150,1150,,
50,1,3,,2612_1,1,2612_1,,,,,,,,,,
51,1,3,,2612_1,,,222102,1,SN7074,SN19,1264,1264,1501,1501,,
50,1,3,,2614_0,1,2614_0,,,,,,,,,,
51,1,3,,2614_0,,,220105,1,SN19,SN5745,164,164,301,301,,
50,1,3,,2614_1,1,2614_1,,,,,,,,,,
51,1,3,,2614_1,,,210310,1,SN19,SN19,405,405,705,705,,
50,1,3,,2637_0,1,2637_0,,,,,,,,,,
51,1,3,,2637_0,,,250308,1,SN6226,SN19,846,846,1173,1173,,
50,1,3,,2637_1,1,2637_1,,,,,,,,,,
51,1,3,,2637_1,,,210902,1,SN6226,SN19,1289,1289,1545,1545,,
50,1,3,,2687_0,1,2687_0,,,,,,,,,,
51,1,3,,2687_0,,,220108,1,SN5745,SN19,980,980,1188,1188,,
50,1,3,,2687_1,1,2687_1,,,,,,,,,,
51,1,3,,2687_1,,,210908,1,SN6043,SN19,1294,1294,1637,1637,,
50,1,3,,2692_0,1,2692_0,,,,,,,,,,
51,1,3,,2692_0,,,212201,1,SN6038,SN19,851,851,1202,1202,,
50,1,3,,2692_1,1,2692_1,,,,,,,,,,
51,1,3,,2692_1,,,222103,1,SN7074,SN19,1324,1324,1462,1462,,
50,1,3,,2696_0,1,2696_0,,,,,,,,,,
51,1,3,,2696_0,,,211705,1,SN6029,SN19,898,898,1178,1178,,
50,1,3,,2696_1,1,2696_1,,,,,,,,,,
51,1,3,,2696_1,,,221706,1,SN19,SN19,1248,1248,1522,1522,,
50,1,3,,2701_0,1,2701_0,,,,,,,,,,
51,1,3,,2701_0,,,210304,1,SN19,SN19,292,292,664,664,,
50,1,3,,2701_1,1,2701_1,,,,,,,,,,
51,1,3,,2701_1,,,250407,1,SN6480,SN6480,796,796,992,992,,
50,1,3,,2717_0,1,2717_0,,,,,,,,,,
51,1,3,,2717_0,,,222102,1,SN19,SN7063,255,255,640,640,,
50,1,3,,2717_1,1,2717_1,,,,,,,,,,
51,1,3,,2717_1,,,221203,1,SN6544,SN6545,785,785,991,991,,
