record type,bus stop id,bus stop short name,bus stop long name,longitude,latitude
90,793,SN793,WB Desert Inn after Sandhill,-115.093101,36.129727
90,795,SN795,EB Desert Inn before Seminole,-115.131822,36.129724
90,796,SN796,WB Desert Inn before Pawnee,-115.127664,36.129981
90,797,SN797,WB Desert Inn after Surfline,-115.302718,36.129946
90,799,SN799,EB Desert Inn after Topaz,-115.113586,36.129694
90,800,SN800,WB Desert Inn after Topaz,-115.114922,36.129927
90,801,SN801,WB Desert Inn after Ventana Hills,-115.298261,36.129942
90,802,SN802,EB Desert Inn after Wayne,-115.096203,36.129549
90,816,SN816,SB Durango after Paddle Wheel,-115.2791,36.134535
90,822,SN822,SB Durango after Eldora,-115.279106,36.139997
90,823,SN823,SB Durango after Starboard,-115.279101,36.137366
90,824,SN824,NB Durango before Westcliff,-115.277808,36.170148
90,827,SN827,SB Eaker before Lamb,-115.081719,36.244413
90,828,SN828,NB Eastern before Stewart,-115.115695,36.165548
90,829,SN829,NB Eastern after Ballard,-115.118734,36.158166
90,830,SN830,NB Eastern after Bluegrass,-115.118072,36.046217
90,831,SN831,SB Eastern after Bluegrass,-115.118354,36.045564
90,832,SN832,NB Eastern after Bonanza,-115.116073,36.174776
90,833,SN833,SB Eastern after Bonanza,-115.11629,36.172852
90,834,SN834,NB Eastern after Cedar,-115.115886,36.170529
90,835,SN835,SB Eastern after Cedar,-115.116103,36.169651
90,836,SN836,NB Eastern after Chandler,-115.118585,36.074836
90,837,SN837,SB Eastern after Charleston,-115.119054,36.158343
90,838,SN838,NB Eastern after Desert Inn,-115.118404,36.130434
90,839,SN839,SB Eastern after Desert Inn,-115.118713,36.1292
90,840,SN840,NB Eastern after Eldorado,-115.118113,36.053615
90,841,SN841,NB Eastern after Emerson,-115.118568,36.126534
90,842,SN842,NB Eastern after Flamingo,-115.119009,36.115688
90,843,SN843,SB Eastern after Flamingo,-115.119333,36.11378
90,844,SN844,NB Eastern after Franklin,-115.118735,36.155639
90,845,SN845,SB Eastern after Franklin,-115.119004,36.154683
90,846,SN846,SB Eastern before Fremont,-115.117566,36.160725
90,847,SN847,NB Eastern after Fremont,-115.117893,36.160176
90,848,SN848,SB Eastern after Golden Arrow,-115.1187,36.132051
90,849,SN849,NB Eastern after Hacienda,-115.118746,36.09342
90,850,SN850,SB Eastern after Hacienda,-115.119006,36.092328
90,851,SN851,NB Eastern after Harmon,-115.118924,36.107908
90,852,SN852,SB Eastern after Harmon,-115.119215,36.106819
90,853,SN853,NB Eastern after Harris,-115.115992,36.17855
90,854,SN854,NB Eastern after Sunrise,-115.11573,36.163259
90,855,SN855,SB Eastern after Karen,-115.118821,36.139826
90,856,SN856,SB Eastern after Kirk,-115.116273,36.177609
90,857,SN857,NB Eastern after Warm Springs,-115.11835,36.064816
90,859,SN859,NB Eastern after Oakey,-115.11872,36.152173
90,860,SN860,SB Eastern after Oakey,-115.118982,36.151301
90,861,SN861,NB Eastern after Karen,-115.118592,36.141229
90,862,SN862,SB Eastern after Oquendo,-115.11895,36.081505
90,863,SN863,SB Eastern after Owens,-115.11625,36.188128
90,864,SN864,SB Eastern after Palma Vista,-115.118727,36.13591
90,865,SN865,NB Eastern after Palora,-115.118445,36.134499
90,866,SN866,NB Eastern after Patrick,-115.118624,36.080013
90,867,SN867,SB Eastern after Patrick,-115.118884,36.078432
90,868,SN868,SB Eastern after Pueblo,-115.118921,36.124463
90,869,SN869,NB Eastern after Rawhide,-115.118713,36.090209
90,870,SN870,SB Eastern after Rawhide,-115.118982,36.08945
90,871,SN871,NB Eastern after Reno,-115.118795,36.096978
90,872,SN872,SB Eastern after Reno,-115.119046,36.096159
90,873,SN873,SB Eastern after Robindale,-115.118312,36.048957
90,874,SN874,NB Eastern after Robindale,-115.118047,36.050054
90,875,SN875,NB Eastern after Rochelle,-115.119025,36.111481
90,876,SN876,SB Eastern after Rochelle,-115.119279,36.110553
90,877,SN877,NB Eastern before Russell,-115.118679,36.085495
90,878,SN878,SB Eastern after Russell,-115.119007,36.085678
90,879,SN879,NB Eastern after Sahara,-115.118648,36.145313
90,880,SN880,SB Eastern after Sahara,-115.118945,36.143589
90,881,SN881,NB Eastern after Searles,-115.115966,36.185822
90,882,SN882,SB Eastern after Searles,-115.116213,36.184325
90,884,SN884,NB Eastern after St Louis,-115.118695,36.148711
90,885,SN885,SB Eastern after St Louis,-115.118926,36.147753
90,886,SN886,SB Eastern after Stewart,-115.115946,36.165751
90,887,SN887,SB Eastern after Isabelle,-115.116075,36.162553
90,888,SN888,NB Eastern after Sunset Park,-115.118462,36.068006
90,889,SN889,NB Eastern after Sunset,-115.118562,36.072358
90,890,SN890,SB Eastern after Sunset,-115.118801,36.07043
90,891,SN891,SB Eastern after Tioga,-115.119088,36.120507
90,892,SN892,NB Eastern after Tompkins,-115.118892,36.104319
90,893,SN893,SB Eastern before Tropicana,-115.11913,36.102031
90,894,SN894,NB Eastern after Tropicana,-115.118832,36.1008
90,895,SN895,SB Eastern after Tropicana,-115.119084,36.099028
90,896,SN896,NB Eastern after Twain,-115.118729,36.122755
90,897,SN897,NB Eastern after Vegas Valley,-115.118437,36.137729
90,898,SN898,NB Eastern after Sonrisa,-115.118849,36.120032
90,899,SN899,SB Eastern after Viking,-115.119275,36.117272
90,900,SN900,SB Eastern before Warm Springs,-115.118498,36.058568
90,901,SN901,NB Eastern after Warm Springs,-115.118155,36.057454
90,902,SN902,SB Eastern after Warm Springs,-115.11843,36.055495
90,903,SN903,NB Eastern after Washington,-115.115931,36.181906
90,904,SN904,SB Eastern after Washington,-115.116211,36.18043
90,915,SN915,NB Englestad after Recco,-115.147603,36.19645
90,916,SN916,NB Englestad before Lilly,-115.147291,36.199935
90,917,SN917,WB Flamingo after Algonquin,-115.134203,36.114735
90,918,SN918,EB Flamingo after Annie Oakley,-115.086206,36.114958
90,919,SN919,EB Flamingo after Arville,-115.198739,36.115299
90,920,SN920,WB Flamingo before Arville,-115.199147,36.115658
90,921,SN921,EB Flamingo before Torrey Pines,-115.237019,36.11438
90,922,SN922,WB Flamingo after Baldwin,-115.062289,36.115067
90,923,SN923,WB Flamingo after Boulder,-115.0682,36.115067
90,924,SN924,WB Flamingo before Broadgate,-115.086529,36.115257
90,925,SN925,EB Flamingo after Buffalo,-115.260057,36.114539
90,926,SN926,EB Flamingo after Burnham,-115.123411,36.114519
90,927,SN927,WB Flamingo after Burnham,-115.124402,36.114797
90,928,SN928,WB Flamingo after Calle San Remo,-115.204247,36.115658
90,929,SN929,WB Flamingo after Cambridge,-115.14279,36.114792
90,930,SN930,EB Flamingo after Cameron,-115.20361,36.115343
90,932,SN932,EB Flamingo after Claymont,-115.141726,36.11449
90,933,SN933,EB Flamingo after Decatur,-115.207468,36.115328
90,934,SN934,WB Flamingo after Decatur,-115.208734,36.115581
90,935,SN935,WB Flamingo after Delos,-115.211657,36.115437
90,936,SN936,EB Flamingo before Don Bonito,-115.080375,36.114827
90,937,SN937,EB Flamingo after Duneville,-115.220199,36.114619
90,938,SN938,WB Flamingo after Duneville,-115.221197,36.114889
90,940,SN940,EB Flamingo after Eastern,-115.118247,36.114582
90,941,SN941,WB Flamingo after Eastern,-115.1199,36.11483
90,942,SN942,EB Flamingo after Edmond,-115.211861,36.115101
90,943,SN943,EB Flamingo after Torrey Pines,-115.228991,36.114378
90,944,SN944,WB Flamingo after El Camino,-115.229902,36.114668
90,945,SN945,EB Flamingo after Eucalyptus,-115.112663,36.114777
90,946,SN946,EB Flamingo at The Tuscany,-115.160782,36.114249
90,949,SN949,EB Flamingo after Hildebrand,-115.104619,36.11499
90,950,SN950,WB Flamingo after Hotel Rio,-115.187839,36.115577
90,951,SN951,WB Flamingo after Howard Hughes,-115.159722,36.114547
90,952,SN952,WB Flamingo after Jimmy Durante,-115.052215,36.114933
90,953,SN953,EB Flamingo after Jones,-115.223681,36.114417
90,954,SN954,WB Flamingo after Jones,-115.225499,36.114651
90,955,SN955,EB Flamingo after Koval,-115.162989,36.11435
90,956,SN956,WB Flamingo after Koval,-115.164967,36.11467
90,957,SN957,EB Flamingo after Las Vegas,-115.171635,36.114505
90,958,SN958,WB Flamingo after Las Vegas,-115.174108,36.114868
90,959,SN959,EB Flamingo after Lindell,-115.2159,36.114858
90,960,SN960,WB Flamingo after Lindell,-115.21738,36.115107
90,961,SN961,EB Flamingo after Maryland,-115.136057,36.11444
90,962,SN962,WB Flamingo after Maryland,-115.139003,36.114731
90,963,SN963,WB Flamingo before Mountain Vista,-115.073046,36.115037
90,964,SN964,EB Flamingo after Mountain Vista,-115.072942,36.114815
90,965,SN965,WB Flamingo after Nellis,-115.06533,36.115028
90,966,SN966,WB Flamingo after Cabana,-115.057638,36.115228
90,967,SN967,EB Flamingo after New Forest,-115.256567,36.114508
90,968,SN968,EB Flamingo after Palos Verdes,-115.149887,36.114613
90,969,SN969,WB Flamingo after Palos Verdes,-115.151226,36.114835
90,970,SN970,EB Flamingo after Paradise,-115.152793,36.114323
90,971,SN971,WB Flamingo after Paradise,-115.15475,36.114435
90,972,SN972,EB Flamingo after Hospitality,-115.156381,36.114177
90,973,SN973,WB Flamingo after Pearl,-115.097128,36.115437
90,974,SN974,EB Flamingo after Pecos,-115.100032,36.115111
90,975,SN975,WB Flamingo after Pecos,-115.101617,36.115365
90,978,SN978,EB Flamingo after Rainbow,-115.242402,36.114381
90,979,SN979,EB Flamingo after Ravenwood,-115.248573,36.114416
90,980,SN980,WB Flamingo after Redwood,-115.239669,36.11471
90,981,SN981,WB Flamingo after Sandalwood,-115.24794,36.114677
90,982,SN982,EB Flamingo after Sandhill,-115.090935,36.115113
90,983,SN983,WB Flamingo after Sandhill,-115.093068,36.115457
90,984,SN984,WB Flamingo after Grace,-115.079074,36.115051
90,985,SN985,EB Flamingo after Sheppard,-115.068281,36.11481
90,986,SN986,WB Flamingo after McLeod,-115.113229,36.11508
90,987,SN987,EB Flamingo after Spencer,-115.128009,36.114488
90,988,SN988,WB Flamingo after Spencer,-115.129295,36.114765
90,989,SN989,WB Flamingo after Spring Leaf,-115.244036,36.114625
90,990,SN990,EB Flamingo after University Ctr,-115.145735,36.11455
90,991,SN991,WB Flamingo after University Ctr,-115.147364,36.114857
90,992,SN992,EB Flamingo after Tamarus,-115.132623,36.114462
90,993,SN993,EB Flamingo after Tenaya,-115.251535,36.114449
90,994,SN994,EB Flamingo after Torrey Pines,-115.233312,36.114381
90,995,SN995,WB Flamingo after Torrey Pines,-115.234497,36.11471
90,996,SN996,EB Flamingo after Valley View,-115.189479,36.11539
90,997,SN997,WB Flamingo after Gold Coast,-115.192898,36.115718
90,1000,SN1000,EB Flamingo before Hugh Hefner,-115.193618,36.115359
90,1001,SN1001,WB Flamingo after Wynn,-115.195258,36.115718
90,1011,SN1011,SB Fremont before 15th,-115.129813,36.164484
90,1017,SN1017,NB Fremont before Charleston,-115.111989,36.155321
90,1020,SN1020,SB Fremont after Bruce,-115.124434,36.162164
90,1021,SN1021,WB Fremont after Bruce,-115.125563,36.162848
90,1024,SN1024,WB Fremont after Eastern,-115.119168,36.160082
90,1031,SN1031,NB Fremont after Sahara,-115.101677,36.146203
90,1033,SN1033,NB Fremont after St Louis,-115.105142,36.149271
90,1034,SN1034,SB Fremont after St Louis,-115.104553,36.148161
90,1035,SN1035,NB Sky Pointe at Eagle Crest,-115.257381,36.268021
90,1036,SN1036,NB Gibson after Auto Show,-115.028895,36.0483
90,1037,SN1037,SB Gibson after Painted Daisy,-115.029193,36.047747
90,1039,SN1039,NB Gibson after Auto Show,-115.029002,36.04574
90,1041,SN1041,NB Gibson after Valley Auto,-115.028779,36.051157
90,1042,SN1042,SB Gibson after Kelso Dunes,-115.029138,36.050649
90,1045,SN1045,EB Gowan after Rio Robles,-115.102038,36.224997
90,1056,SN1056,SB Green Valley after High View,-115.082592,36.066625
90,1059,SN1059,SB Green Valley after La Mesa,-115.084284,36.063318
90,1063,SN1063,SB Green Valley after Lone Pine,-115.085106,36.060125
90,1064,SN1064,SB Green Valley before Robindale,-115.082623,36.051603
90,1066,SN1066,SB Green Valley after Robindale,-115.082539,36.048555
90,1068,SN1068,SB Green Valley after Sunset,-115.082585,36.070263
90,1069,SN1069,SB Green Valley after Warm Springs,-115.084061,36.055913
90,1078,SN1078,EB Harmon after Boulder,-115.05807,36.108748
90,1094,SN1094,EB Harmon before Jimmy Durante,-115.053115,36.110286
90,1118,SN1118,EB Hillpointe before Hillsgate,-115.290368,36.198199
90,1119,SN1119,EB Hillpointe after Hills Center,-115.300037,36.198108
90,1120,SN1120,EB Hillpointe at Pinewood Hills,-115.294911,36.19926
90,1121,SN1121,SB Hills Center after Hillpointe,-115.300672,36.197682
90,1123,SN1123,SB Hills Center after Lake Mead,-115.300023,36.205549
90,1126,SN1126,WB Owens after Lamb,-115.0806,36.188628
90,1127,SN1127,WB Washington after D,-115.147458,36.181
90,1134,SN1134,WB Horizon before Pacific,-114.986655,36.012652
90,1136,SN1136,EB Horizon after College,-114.962088,36.012528
90,1137,SN1137,WB Horizon after College,-114.964922,36.01278
90,1139,SN1139,WB Horizon after Greenway,-114.977503,36.012683
90,1140,SN1140,WB Horizon after Mona,-114.968112,36.012709
90,1144,SN1144,EB Horizon after Skyline,-114.98071,36.012429
90,1145,SN1145,WB Horizon after Skyline,-114.981925,36.012664
90,1149,SN1149,NB Sammy Dav Jr after Circ Circ Dr,-115.16738,36.139799
90,1150,SN1150,SB Sammy Dav Jr after Circ Circ Dr,-115.168188,36.139178
90,1153,SN1153,SB Sammy Davis Jr after So Bridge,-115.165669,36.143038
90,1154,SN1154,SB Sammy Davis Jr before Genting,-115.171428,36.134438
90,1168,SN1168,NB Jones after Alfred,-115.224316,36.207688
90,1169,SN1169,NB Jones after Alta,-115.223692,36.166865
90,1170,SN1170,SB Jones before Alta,-115.223915,36.16687
90,1171,SN1171,NB Jones after Carl,-115.22388,36.192441
90,1172,SN1172,SB Jones after Carl,-115.224107,36.19175
90,1173,SN1173,NB Jones after Carmen,-115.223854,36.185225
90,1174,SN1174,SB Jones after Carmen,-115.224038,36.184052
90,1175,SN1175,SB Jones after Cartier,-115.224232,36.205754
90,1176,SN1176,NB Jones after Charleston,-115.223793,36.160687
90,1177,SN1177,SB Jones after Charleston,-115.224115,36.158511
90,1178,SN1178,NB Jones at US HWY 95 North,-115.223888,36.176099
90,1179,SN1179,SB Jones after Cheyenne,-115.225809,36.216187
90,1182,SN1182,NB Jones after Palmyra,-115.224893,36.133679
90,1183,SN1183,SB Jones after Dayton,-115.224025,36.169359
90,1184,SN1184,SB Jones after Denver,-115.224147,36.176153
90,1185,SN1185,NB Jones after Desert Inn,-115.224842,36.129903
90,1186,SN1186,SB Jones after Desert Inn,-115.225092,36.128257
90,1187,SN1187,SB Jones after Edna,-115.225239,36.135743
90,1188,SN1188,SB Jones after Eldora,-115.22532,36.139405
90,1189,SN1189,SB Jones before Elton,-115.224256,36.172308
90,1190,SN1190,NB Jones after Eugene,-115.223712,36.199064
90,1191,SN1191,SB Jones after Eugene,-115.223947,36.198319
90,1192,SN1192,NB Jones after Evergreen,-115.22372,36.164019
90,1193,SN1193,SB Jones after Evergreen,-115.22398,36.162355
90,1194,SN1194,NB Jones before Upland,-115.223921,36.171095
90,1195,SN1195,NB Jones after Flamingo,-115.224762,36.115467
90,1196,SN1196,SB Jones after Flamingo,-115.225032,36.113734
90,1197,SN1197,SB Jones after Foothill,-115.22524,36.09577
90,1198,SN1198,NB Jones after Granada,-115.22382,36.178906
90,1199,SN1199,SB Jones after Gunderson,-115.22508,36.109687
90,1200,SN1200,SB Jones after Harmon,-115.225123,36.106427
90,1201,SN1201,NB Jones after Heather Mist,-115.225439,36.215103
90,1202,SN1202,SB Jones after Heather Mist,-115.225516,36.214252
90,1203,SN1203,NB Jones after Lake Mead,-115.223781,36.19642
90,1204,SN1204,SB Jones after Lake Mead,-115.224018,36.195237
90,1205,SN1205,NB Jones after Eldora,-115.225079,36.140926
90,1208,SN1208,SB Jones before OBannon,-115.225593,36.148161
90,1209,SN1209,NB Jones after Obannon,-115.225337,36.14874
90,1210,SN1210,NB Jones after Oakey,-115.225448,36.152226
90,1211,SN1211,SB Jones after Oakey,-115.225716,36.151474
90,1212,SN1212,SB Jones after Palmyra,-115.225166,36.132327
90,1214,SN1214,SB Jones after Peak,-115.224795,36.209449
90,1215,SN1215,NB Jones after Rochelle,-115.224796,36.111341
90,1217,SN1217,NB Jones after Sahara,-115.225154,36.145172
90,1218,SN1218,SB Jones after Sahara,-115.22543,36.14366
90,1219,SN1219,NB Jones after Sheila,-115.224688,36.210133
90,1220,SN1220,NB Jones after Smoke Ranch,-115.22367,36.203391
90,1221,SN1221,SB Jones after Smoke Ranch,-115.223836,36.202507
90,1222,SN1222,NB Jones after Spring Mountain,-115.224819,36.12595
90,1223,SN1223,SB Jones after Spring Mountain,-115.225075,36.124625
90,1224,SN1224,NB Jones after Edna,-115.224998,36.137203
90,1225,SN1225,NB Jones after Transverse,-115.224352,36.157265
90,1226,SN1226,SB Jones after Transverse,-115.225534,36.156352
90,1227,SN1227,NB Jones after Tropicana,-115.224914,36.100788
90,1228,SN1228,SB Jones before Tropicana,-115.225185,36.101504
90,1230,SN1230,SB Jones after Twain,-115.225052,36.121227
90,1231,SN1231,NB Jones after Twain,-115.224793,36.122323
90,1232,SN1232,NB Jones after Vegas,-115.223967,36.189151
90,1233,SN1233,SB Jones after Vegas,-115.22414,36.187952
90,1234,SN1234,NB Jones after Viking,-115.224776,36.118652
90,1235,SN1235,SB Jones after Viking,-115.225039,36.117511
90,1237,SN1237,NB Jones after Washington,-115.223764,36.181842
90,1238,SN1238,SB Jones after Washington,-115.223951,36.180285
90,1247,SN1247,SB Koval before Rochelle,-115.164096,36.111934
90,1248,SN1248,NB Koval after Flamingo,-115.16391,36.115147
90,1249,SN1249,SB Koval after Flamingo,-115.164164,36.113939
90,1250,SN1250,NB Koval after Harmon,-115.163837,36.108678
90,1251,SN1251,SB Koval after Harmon,-115.164047,36.107424
90,1252,SN1252,NB Koval after Reno,-115.163699,36.098679
90,1253,SN1253,NB Koval after Rochelle,-115.163877,36.11227
90,1254,SN1254,SB Koval after Sands,-115.164106,36.121593
90,1255,SN1255,NB Koval after Tompkins,-115.163777,36.104758
90,1256,SN1256,SB Koval after Tompkins,-115.164001,36.104057
90,1257,SN1257,NB Koval after Tropicana,-115.163784,36.102309
90,1258,SN1258,SB Koval after Tropicana,-115.163973,36.100262
90,1259,SN1259,NB Koval after Westchester,-115.16395,36.11957
90,1260,SN1260,SB Koval after Krueger,-115.164172,36.118991
90,1261,SN1261,SB Koval after Winnick,-115.164146,36.116955
90,1262,SN1262,NB Las Vegas before Shelbourne,-115.17214,36.038379
90,1266,SN1266,SB Las Vegas before Belmont,-115.10711,36.209821
90,1268,SN1268,SB Las Vegas before Bonanza,-115.136656,36.175818
90,1269,SN1269,NB Las Vegas after Bonanza,-115.136601,36.175499
90,1273,SN1273,SB Las Vegas before Cashman,-115.135317,36.178181
90,1274,SN1274,NB Las Vegas at Cashman Field,-115.134872,36.178703
90,1281,SN1281,SB Las Vegas before Nellis,-115.05852,36.238269
90,1284,SN1284,SB Las Vegas before Foremaster,-115.134196,36.186787
